smiles,property,value
[*]c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([*])c(=O)c8cc7c6=O)cc5)cc4)c3)cc2)cc1,Egc,2.3756
[*]c1ccc(Oc2cccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)c2)cc1,Egc,2.3531
[*]c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,Egc,2.1293
[*]c1ccc(Cc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,Egc,2.9129
[*]c1ccc2c(c1)Cc1cc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)ccc1-2,Egc,2.6588
[*]c1ccc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,Egc,3.4309
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)c(C)c2)cc1C,Egc,2.83
[*]c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)nc1,Egc,3.2895
[*]c1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N([*])C8=O)cc6C5=O)c4)cc3)cc2)c1,Egc,2.9006
[*]c1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,Egc,3.4906
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,Egc,3.0187
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)c3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)c1)C2=O,Egc,3.3361
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c1)C2=O,Egc,2.497
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)N(C)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c1)C2=O,Egc,2.3447
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Cc3ccc(C(=O)c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3)c1)C2=O,Egc,2.9158
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)c3cccc(C(=O)c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)c3)cc1)C2=O,Egc,2.9294
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc([*])cc4C3=O)c1C)C2=O,Egc,3.3303
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc([*])cc5C4=O)c(OC)c3)cc1OC)C2=O,Egc,2.4885
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(-c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3)cc1)C2=O,Egc,2.3242
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)Cc1cc(N4C(=O)c5ccc([*])cc5C4=O)ccc1-3)C2=O,Egc,2.2777
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,Egc,2.5757
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,Egc,2.66
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,Egc,2.7406
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc([*])cc4C3=O)nc1)C2=O,Egc,3.0206
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc([*])cc4C3=O)cc1)C2=O,Egc,2.8765
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,Egc,2.4523
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,Egc,2.4449
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOCCOc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,Egc,2.5902
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc3)cc1)C2=O,Egc,2.0335
[*]c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N([*])C7=O)cc5)cc4)cc3C2=O)c1,Egc,3.1735
[*]c1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5cccc(Oc6cccc7c6C(=O)N([*])C7=O)c5)c4C3=O)cc2)cc1,Egc,2.949
[*]c1cccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N([*])C7=O)cc5)cc4)cc3C2=O)c1,Egc,3.2083
[*]c1ccc(C(C)(C)c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,Egc,2.5724
[*]C(=O)NCCNC(=O)c1ccc(N2C(=O)c3ccc([*])cc3C2=O)cc1,Egc,3.6854
[*]c1ccc(C2(c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N([*])C7=O)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1,Egc,2.7114
[*]c1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)c2)cc1,Egc,2.46
[*]C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Sc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,Egc,2.9567
[*]CCCCCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,Egc,3.7892
[*]CCCCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3c(Br)c2c1=O,Egc,3.5814
[*]CCCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3c(Br)c2c1=O,Egc,3.5401
[*]C(=O)Nc1cccc(C=CC(=O)C=Cc2cccc(NC(=O)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c2)c1,Egc,3.0227
[*]Nc1nc(Nn2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)nc(N(CCCC)CCCC)n1,Egc,2.5558
[*]c1ccc(Oc2cccc3c(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cccc23)cc1,Egc,1.8659
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,Egc,3.0171
[*]c1ccc(C(c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,Egc,3.3278
[*]c1ccc(Oc2cc3ccccc3cc2Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,Egc,2.0632
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc4ccccc4cc3Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,Egc,2.3398
[*]c1ccc(C(c2ccccc2)(c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)C(F)(F)F)cc1,Egc,2.7963
[*]c1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N([*])C5=O)cc3C2=O)cc1,Egc,3.1892
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4[nH]3)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,Egc,2.2203
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4oc3=O)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,Egc,2.8859
[*]OC(=O)CCCCC([*])=O,Egc,6.1659
[*]OC(=O)CCCCCCCC([*])=O,Egc,6.2617
[*]OC(=O)CCCCCCCCCCC([*])=O,Egc,6.499
[*]OC(=O)CS(=O)(=O)CCS(=O)(=O)CC([*])=O,Egc,5.7619
[*]OC(=O)CCS(=O)(=O)CCS(=O)(=O)CCC([*])=O,Egc,6.2137
[*]OC(=O)c1ccc(CCCCCCc2ccc(C([*])=O)cc2)cc1,Egc,4.5994
[*]OC(=O)c1ccc(C(C)(C)c2ccc(C([*])=O)cc2)cc1,Egc,4.3936
[*]OC(=O)c1ccc(Cc2ccc(C([*])=O)cc2)cc1,Egc,4.3273
[*]OC(=O)CCCCCCCCCCCCCCCCC([*])=O,Egc,6.1592
[*]OC(=O)c1ccc(CCCCCc2ccc(C([*])=O)cc2)cc1,Egc,4.7446
[*]OC(=O)Cc1ccc(CC([*])=O)cc1,Egc,5.2715
[*]OC(=O)CCc1ccc(CCC([*])=O)cc1,Egc,5.0434
[*]OC(=O)CCCCCC([*])=O,Egc,5.9809
[*]OC(=O)CCCCCCCCC([*])=O,Egc,5.9944
[*]OC(=O)CCCCCCC([*])=O,Egc,6.0659
[*]OC(=O)CCS(=O)(=O)CCC([*])=O,Egc,6.2922
[*]OC(=O)c1ccc(C([*])=O)cc1,Egc,4.5736
[*]OC(=O)CCCCCCCCCCCCC([*])=O,Egc,6.2591
[*]OC(=O)c1ccc(CCCCc2ccc(C([*])=O)cc2)cc1,Egc,4.8401
[*]OC(=O)CCCCCCCCCCCC([*])=O,Egc,6.2745
[*]OC(=O)c1ccc(CCCc2ccc(C([*])=O)cc2)cc1,Egc,4.5456
[*]OC(=O)CCCCCCCCCC([*])=O,Egc,6.2966
[*]OC(=O)CS(=O)(=O)Cc1ccc(CS(=O)(=O)CC([*])=O)cc1,Egc,4.9033
[*]OC(=O)c1cccc(C([*])=O)c1,Egc,4.6197
[*]CC1(C)CC([*])(C)C(=O)OC1=O,Egc,6.0049
[*]CCCCOC(=O)SC(=O)O[*],Egc,5.9582
[*]CC1CC([*])C(=O)OC1=O,Egc,6.1563
[*]CCCCCCOC(=O)O[*],Egc,7.3901
[*]OC1C(C)(C)C(OC([*])=O)C1(C)C,Egc,6.5093
[*]Oc1ccc(Cc2ccc(OC([*])=O)cc2)cc1,Egc,4.8502
[*]Oc1ccc(C(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,Egc,5.1003
[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)cc2)cc1,Egc,5.2059
[*]Oc1ccc(C(c2ccccc2)c2ccc(OC([*])=O)cc2C)c(C)c1,Egc,4.7259
[*]Oc1ccc(C(C)(CC)c2ccc(OC([*])=O)cc2)cc1,Egc,5.0105
[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)c(C)c2)cc1C,Egc,5.0684
[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)c(Cl)c2)cc1Cl,Egc,4.9898
[*]Oc1ccc(C2(c3ccc(OC([*])=O)c(Cl)c3)CCCCC2)cc1Cl,Egc,4.9504
[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)c3ccccc3-c3ccccc32)cc1,Egc,4.4035
[*]Oc1ccc(C(C#N)(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,Egc,5.0272
[*]Oc1c(C)cc(C(C)(C)c2cc(C)c(OC([*])=O)c(C)c2)cc1C,Egc,5.1025
[*]Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC([*])=S)cc2)cc1,Egc,4.1012
[*]CCCCOC(=O)O[*],Egc,7.3079
[*]CCCCCCCCCCOC(=O)O[*],Egc,7.22
[*]CCCCCOC(=O)O[*],Egc,7.3186
[*]Oc1ccc(S(=O)c2ccc(OC([*])=O)cc2)cc1,Egc,4.6592
[*]CCCCOC(=O)SSC(=O)O[*],Egc,4.2442
[*]Cc1ccc(COC(=O)O[*])cc1,Egc,5.5423
[*]Oc1ccc(C(=C(Cl)Cl)c2ccc(OC([*])=O)cc2)cc1,Egc,4.2371
[*]Oc1ccc(OC(=O)Oc2ccc(OC([*])=O)cc2)cc1C,Egc,5.0353
[*]Oc1ccc(OC(=O)Oc2ccc(OC([*])=O)cc2)cc1Cl,Egc,5.1691
[*]Oc1cccc(OC(=O)Oc2ccc(OC([*])=O)cc2)c1,Egc,5.4757
[*]Oc1ccc2ccc(OC(=O)Oc3ccc(OC([*])=O)cc3)cc2c1,Egc,4.3295
[*]Oc1cccc2c(OC(=O)Oc3ccc(OC([*])=O)cc3)cccc12,Egc,4.0608
[*]Oc1cccc2c(OC(=O)Oc3cccc(OC([*])=O)c3)cccc12,Egc,4.104
[*]Oc1cccc2c(OC(=O)Oc3ccc(OC([*])=O)cc3C)cccc12,Egc,4.1043
[*]Oc1cccc2c(OC(=O)Oc3ccc(OC([*])=O)cc3Cl)cccc12,Egc,4.0203
[*]Oc1ccc(OC([*])=O)cc1,Egc,5.1376
[*]CC(C)(C)CS(=O)(=O)CC(C)(C)COC(=O)O[*],Egc,6.8436
[*]Oc1ccc(C(C)c2ccc(OC([*])=O)c(C)c2)cc1C,Egc,5.159
[*]CCN[*],Egc,5.0274
[*]CCCN([*])C(=O)c1ccccc1,Egc,5.2083
[*]CCCCCCCCCCNCCCCCCN[*],Egc,5.4327
[*]CCS(=O)(=O)CCN1CCN([*])CC1,Egc,4.9753
[*]CCCN([*])C(C)=O,Egc,5.7364
[*]c1ccc(-c2cnc3ccc(-c4ccc5ncc([*])nc5c4)cc3n2)cc1,Egc,3.3577
[*]c1ccc(-c2ccc(-c3ccc(-c4cnc5ccc(-c6ccc7ncc([*])nc7c6)cc5n4)cc3)cc2)cc1,Egc,3.1009
[*]c1ccc(-c2nc3cc(-c4ccc5nc(-c6ccccc6)c([*])nc5c4)ccc3nc2-c2ccccc2)cc1,Egc,3.3015
[*]C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(-c4nc5cc([*])ccc5nc4-c4ccccc4)cc3)nc2c1,Egc,3.2924
[*]c1ccc(-c2cnc3ccc(S(=O)(=O)c4ccc5ncc([*])nc5c4)cc3n2)cc1,Egc,3.2952
[*]c1ccc(-c2cnc3cc4ncc([*])nc4cc3n2)cc1,Egc,2.7084
[*]c1ccc(-c2nc3cc4nc([*])c(-c5ccccc5)nc4cc3nc2-c2ccccc2)cc1,Egc,2.6364
[*]c1cccc(-c2nc3cc4nc([*])c(-c5ccccc5)nc4cc3nc2-c2ccccc2)c1,Egc,2.9837
[*]C(=O)c1ccc2nc(-c3ccc(-c4cnc5cc([*])ccc5n4)cc3)cnc2c1,Egc,3.0578
[*]c1ccc(-c2cnc3cc(S(=O)(=O)c4ccc5nc([*])cnc5c4)ccc3n2)cc1,Egc,3.1704
[*]c1ccc(-c2cnc3ccc(-c4ccc5nc([*])cnc5c4)cc3n2)cc1,Egc,3.3633
[*]c1ccc(-c2cnc3cc4nc([*])cnc4cc3n2)cc1,Egc,2.7587
[*]c1ccc(-c2nc3ccc(S(=O)(=O)c4ccc5nc([*])c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,Egc,2.8529
[*]c1ccc(-c2nc3cc4nc(-c5ccccc5)c([*])nc4cc3nc2-c2ccccc2)cc1,Egc,2.8531
[*]CCCN[*],Egc,5.2088
[*]C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(-c4nc5ccc([*])cc5nc4-c4ccccc4)cc3)nc2c1,Egc,3.1886
[*]c1ccc(-c2ccc(-c3nc4ccc(-c5ccc6nc([*])c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,Egc,2.8449
[*]c1ccc(-c2ccc(-c3cnc4cc(-c5ccc6nc([*])cnc6c5)ccc4n3)cc2)cc1,Egc,2.7698
[*]c1ccc(-c2cnc3cc(-c4ccc5nc([*])cnc5c4)ccc3n2)cc1,Egc,3.2178
[*]CCCCCCn1ccc(-c2ccc(-c3ccn([*])n3)cc2)n1,Egc,4.0274
[*]c1ccc(-n2ccc(-c3cccc(-c4ccn([*])n4)c3)n2)cc1,Egc,3.7316
[*]c1ccc(-n2ccc(-c3ccc(-c4ccn([*])n4)cc3)n2)cc1,Egc,3.3335
[*]CCC1CC(=O)N([*])C1=O,Egc,6.0041
[*]c1ccc(-c2ccc3[nH]c(-c4nc5cc([*])ccc5[nH]4)nc3c2)cc1,Egc,3.3322
[*]c1ccc(-c2nc3cc(-c4ccc5nc([*])c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,Egc,2.983
[*]c1cccc(-c2nc3cc(-c4ccc5nc([*])c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)c1,Egc,3.3649
[*]c1nc(C)nc(N(CCCCN([*])c2ccccc2)c2ccccc2)n1,Egc,3.7879
[*]c1nc(C)nc(N(CCCCCCN([*])c2ccccc2)c2ccccc2)n1,Egc,3.751
[*]CC1CC([*])CN(c2nc(N)nc(N)n2)C1,Egc,5.1254
[*]N=P([*])(Cl)Cl,Egc,3.9556
[*]CCC([*])=O,Egc,5.3275
[*]Oc1ccc(C(=O)c2ccc([*])cc2)cc1,Egc,3.9194
[*]OS(=O)(=O)c1ccc([*])cc1,Egc,4.9308
[*]Cc1cc(C)c([*])cc1C,Egc,5.0056
[*]CCc1cccc([*])c1,Egc,5.4567
[*]CCc1ccc([*])c(C#N)c1,Egc,4.7476
[*]CCc1ccc([*])c(Cl)c1,Egc,5.1823
[*]CCc1ccc([*])c(Br)c1,Egc,5.0525
[*]CCc1cc(Cl)c([*])cc1Cl,Egc,5.2202
[*]c1cccc([*])c1,Egc,4.1803
[*]C=Cc1ccc([*])cc1,Egc,3.3285
[*]c1ccc(C2C(C(=O)OC)C([*])C2C(=O)OC)cc1,Egc,4.8882
[*]CCc1ccc(-c2ccc([*])cc2)cc1,Egc,4.2048
[*]c1ccc(C(Cl)(Cl)C([*])Cl)cc1,Egc,4.7794
[*]c1cccc(C(F)(F)C(F)(F)C([*])(F)F)c1,Egc,5.5439
[*]c1ccc(C2C(c3ccccn3)C([*])C2c2ccccn2)cc1,Egc,4.1962
[*]CCc1cc(Cl)c([*])c(Cl)c1,Egc,5.1758
[*]CCc1c(Cl)c(Cl)c([*])c(Cl)c1Cl,Egc,4.5904
[*]CCc1c(C)c(C)c([*])c(C)c1C,Egc,4.9544
[*]c1ccc([*])c(O)c1,Egc,5.0734
[*]C1CCC2C([*])CCC12,Egc,6.7514
[*]C1CC2C3CC4C(C3[*])C24C1,Egc,5.9559
[*]CCC1CC([*])C2CCCC12,Egc,6.7838
[*]C12CC3CC(C1)CC([*])(C3)C2,Egc,5.7519
[*]CCCC([*])C,Egc,7.1052
[*]CC([*])C1CCCCC1C,Egc,6.4889
[*]CCCCCC([*])C,Egc,7.1803
[*]CCCCCC([*])CC,Egc,6.7743
[*]CCCCCC([*])CCCCCCCCCCCCCC,Egc,6.895
[*]C1CCC([*])C1,Egc,6.6766
[*]C1C2CCC(C2)C1[*],Egc,6.1739
[*]C1C2CC(C)C(C2)C1[*],Egc,6.0638
[*]C12CC3CC([*])(C1)CC(CCCC)(C3)C2,Egc,5.6997
[*]C1CC2CC1C([*])C2CCCC,Egc,6.1498
[*]CCC1CC([*])C2C3CC(CC)C(C3)C12,Egc,6.6502
[*]CCC1CCC([*])C1,Egc,7.1099
[*]CC([*])(C)c1ncncn1,Egc,4.5942
[*]CC([*])c1cc(O)ccc1O,Egc,2.0107
[*]CC([*])c1cc(OC)ccc1OC,Egc,3.8323
[*]CC([*])c1ccc(C=O)cc1,Egc,1.6275
[*]CC([*])c1ccc(S(=O)(=O)O)cc1,Egc,3.2569
[*]C(c1ccccc1)C([*])(C#N)C#N,Egc,2.7551
[*]CC([*])c1nc(N)nc(N)n1,Egc,5.2767
[*]CC(CC([*])(C#N)C#N)c1ccc(Cl)cc1,Egc,4.6797
[*]CC(CC([*])(C#N)C#N)c1ccc(CCl)cc1,Egc,5.4178
[*]CC([*])c1ccc(CCl)cc1,Egc,3.4202
[*]CCC(c1ccccc1)C([*])c1ccccc1,Egc,5.4001
[*]CC([*])c1c(F)c(F)c(OC)c(F)c1F,Egc,4.6291
[*]CC([*])c1c(F)c(F)c(P(=O)(O)O)c(F)c1F,Egc,4.4874
[*]CC([*])OC(=O)C(Cl)(Cl)Cl,Egc,5.7645
[*]CC([*])Cn1cc2ccccc2n1,Egc,3.9074
[*]/C=C\C(C#N)C[*],Egc,5.3057
[*]C=CC(C)C([*])C(=O)OCC(C)C,Egc,5.4659
[*]CCC([*])O,Egc,6.3158
[*]C=CC(CN)C([*])C(=O)O,Egc,5.3681
[*]C=CC(C(=O)OC)C([*])c1ccccc1,Egc,4.9911
[*]C=C([*])c1cccc2ccccc12,Egc,0.8664
[*]C=C([*])c1ccc(N)cc1,Egc,0.2588
[*]C=C([*])c1ccc(NC=O)cc1,Egc,0.2219
[*]C(C#N)=C([*])c1ccccc1,Egc,4.3452
[*]CC([*])OC(=O)OCC(Cl)(Cl)Cl,Egc,6.5923
[*]CC([*])OC(=O)OCC(F)(F)F,Egc,7.5359
[*]C=CC1=C(O)C(O)=C([*])C1,Egc,1.3796
[*]C=C([*])C#N,Egc,0.838
[*]C=C([*])OCCCC,Egc,4.7326
[*]C=C([*])CO,Egc,4.3592
[*]C#CC(=C([*])c1ccccc1)c1ccccc1,Egc,0.8829
[*]CC([*])(CC(=O)O)C(=O)O,Egc,5.8762
[*]CC([*])OCC(=O)OC,Egc,5.3903
[*]CC([*])N1CCCC1=S,Egc,4.1333
[*]C=CCC(C[*])c1ccccc1,Egc,5.5674
[*]C=CCC(C[*])(c1ccccc1)c1ccccc1,Egc,5.1804
[*]CC([*])C(=O)n1sc2ccccc2c1=O,Egc,1.2252
[*]CC([*])n1c2ccc(I)cc2c2cc(I)ccc21,Egc,2.9408
[*]C([*])(C#N)C#N,Egc,4.3364
[*]C=C([*])c1ccc(C#C)cc1,Egc,0.2378
[*]C=C([*])c1cccc(C#C)c1,Egc,0.069
[*]C=C([*])c1cccc(C#C)n1,Egc,0.835
[*]C=C([*])c1cccc(Br)c1,Egc,0.2843
[*]C=C([*])c1cccc(Cl)c1,Egc,0.8655
[*]C#CC(CO)=C([*])n1c2ccccc2c2ccccc21,Egc,1.5113
[*]C=C([*])F,Egc,0.8441
[*]C#CC(CCCCOC(=O)NCC(=O)OCCCC)=C([*])c1cncnc1,Egc,3.2132
[*]CCCC([*])C#N,Egc,7.8211
[*]CC([*])c1ccc2c(c1)OCO2,Egc,4.4057
[*]CC([*])c1cccc2c1OCO2,Egc,4.5452
[*]CC([*])(Cl)C#N,Egc,6.5592
[*]CC1CC([*])CC(O)C1,Egc,6.4795
[*]CCC(C#N)CC(C)=C([*])C,Egc,5.2759
[*]C=CC(C)(C)CC(C#N)C[*],Egc,5.6628
[*]C=C(C)CC(C#N)CC[*],Egc,5.6857
[*]C=CC1C=CC([*])C(C(=O)OC(C)(C)C)=C1C(=O)OC(C)(C)C,Egc,4.1406
[*]C=CC1CC([*])C(C(F)(F)F)(C(F)(F)F)C1(F)F,Egc,5.3867
[*]C(I)=C([*])I,Egc,3.8335
[*]C=C([*])c1ccccc1C(F)(F)F,Egc,1.343
[*]C(C)=C([*])SCC,Egc,3.9571
[*]C=CC1CC([*])C(C(=O)OC)C1,Egc,5.39
[*]C=C([*])c1cc(C(F)(F)F)oc1C(F)(F)F,Egc,1.9958
[*]C=C([*])c1ccsc1,Egc,2.2157
[*]C=C([*])c1cccs1,Egc,3.6662
[*]C=CC1CC([*])C(F)(F)C1(F)OC(F)(F)C(F)(F)C(F)(F)F,Egc,3.4449
[*]C(C)=C([*])C#N,Egc,3.2656
[*]CC([*])C(=O)CC,Egc,5.6211
[*]CC([*])CO,Egc,6.2929
[*]C=C([*])C(C)=O,Egc,3.9542
[*]C=C([*])C(=O)CC,Egc,3.4734
[*]C#CC(=C([*])c1cnc2ccccc2c1)c1cnc2ccccc2c1,Egc,0.7739
[*]CC([*])OCCOc1ccc(C=C(C#N)C(=O)OC)cc1,Egc,3.1988
[*]CC([*])N,Egc,5.222
[*]CCC(C)=C([*])Cl,Egc,5.0263
[*]C=CC1CC([*])C(C#N)C1,Egc,5.8346
[*]C=CC1CC([*])C(C#N)(CC)C1,Egc,6.1381
[*]C=CC1CC([*])C(C#N)(CCC)C1,Egc,6.0806
[*]CC([*])CN,Egc,5.4738
[*]CC(Cl)(C#N)C1C=CC([*])CC1,Egc,5.4881
[*]CC([*])n1cncn1,Egc,3.4207
[*]CC([*])n1nnc2ccccc21,Egc,4.0479
[*]C=CC1CC([*])C(C(=O)Oc2ccccc2)C1,Egc,4.8107
[*]C=CC1CC([*])C(C(=O)Oc2ccccc2)C1C(=O)Oc1ccccc1,Egc,5.2819
[*]C=CC1CC([*])C(C(=O)OC)C1C(=O)OC,Egc,5.0643
[*]C=CC1CC([*])C(C(=O)OC(C)(C)C)C1C(=O)OC(C)(C)C,Egc,5.6132
[*]C=CCCCC(Cl)CCC[*],Egc,5.737
[*]C=CCCCCCCC(Cl)CCCCCC[*],Egc,5.9562
[*]C=CCCCCCCCCCC(Cl)CCCCCCCCC[*],Egc,5.874
[*]CC([*])n1c(C)c(C)c2ccccc21,Egc,2.733
[*]CC([*])n1ccc2ccccc21,Egc,1.6204
[*]CC([*])OC(=O)CCC#N,Egc,6.425
[*]C=C([*])c1ccc2ccc3cccc4ccc1c2c34,Egc,0.1296
[*]C=CC=CC=CC=C([*])CCS(=O)(=O)O,Egc,0.8077
[*]C=CC1CC([*])C(C(=O)OCCNC(C)(C)C)C1,Egc,5.2249
[*]C=C([*])CNS(=O)(=O)Cc1ccccc1,Egc,3.9211
[*]C=C([*])c1ccc(C(=O)Oc2c(F)c(F)c(F)c(F)c2F)cc1,Egc,1.1102
[*]CC([*])C(=O)NC,Egc,5.4371
[*]CC([*])C(=O)NCC,Egc,5.2246
[*]CC([*])C(=O)NCCC,Egc,6.0177
[*]CC([*])(C)C(=O)NCCC,Egc,5.7916
[*]CC([*])C(=O)N(CCC)CCC,Egc,5.3191
[*]CC([*])C(=O)OC(OCC)C(F)(F)F,Egc,6.3353
[*]CC([*])(C)C(=O)OCc1cccs1,Egc,4.9884
[*]CC([*])C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,Egc,3.0723
[*]CC([*])C(=O)OCCCCC,Egc,6.4787
[*]C(C)C([*])C(=O)OC,Egc,6.2685
[*]CC(OCC)C(C#N)(C#N)C([*])(C#N)C(=O)OC,Egc,5.4657
[*]CC([*])C(=O)NCO,Egc,6.0779
[*]CC([*])C(=O)NCCO,Egc,4.8564
[*]CC([*])C(=O)OCCCOc1ccc(-c2ccc(C#N)cc2)cc1,Egc,3.6528
[*]CC([*])C(=O)N(O)c1ccc(C)cc1,Egc,4.2873
[*]CC([*])C(=O)N(O)c1cccc(C)c1,Egc,4.1845
[*]CC([*])C(=O)N(O)c1ccc(Cl)cc1,Egc,4.1462
